Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
HPM,496,29,10663,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,,GR1 Research Intensive
HPM,496,36,12127,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B ",
HPM,496,48,12366,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,
HPM,496,49,12367,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,
HPM,496,142,8527,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,Research Intensive
HPM,496,174,9139,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,Research Intensive ____________________________________________________________________________________________________________________________________________________________ 
HPM,496,176,8530,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,Research Intensive
HPM,496,177,8534,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,Research Intensive
HPM,496,178,8535,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,Research Intensive
HPM,496,179,8536,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,Research Intensive
HPM,496,180,9140,READINGS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,Staff ,
HPM,571,1,13119,HEALTH AND HUMAN RIGHTS,Lecture,3,Peabody,2094,TuTh,12:30 - 13:45,"MEIER,BENJAMIN MASON","GR1 PH, GL Combined Section ID: 1366(plcy570/hpm571.001) - PLCY 570(#13769)"
HPM,602,01W,8598,CONCURRENT PRACTICE,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,606,967,10305,PRACTIC APP JOURNALING II,Lecture,0.5,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B ",
HPM,609,967,10306,PRACTICE APP JOURNALING V,Lecture,0.5,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B ",
HPM,620,01W,9402,IMPLEMENT HEALTH INFORMATICS ,Lecture,3,,TBA,TBA,TBA,"CARNEY,TIMOTHY J",
HPM,630,01W,8599,IHI OPEN SCHOOL,Lecture,1.5,,TBA,TBA,TBA,"Tomlinson,Elizabeth Reeves",
HPM,690,1,8601,SPECIAL TOPICS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,690,3,8603,SPECIAL TOPICS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,690,4,8604,SPECIAL TOPICS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,690,5,9143,SPECIAL TOPICS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,696,29,14568,RESEARCH IN HPM,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Sylvia,Sean Yuji ",
HPM,696,37,14566,RESEARCH IN HPM,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,696,39,14569,RESEARCH IN HPM,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Mandelkehr,Lawrence K. ",
HPM,696,40,14567,RESEARCH IN HPM,Lecture,3-Jan,TBA,TBA,TBA,TBA,,
HPM,697,1,8871,BSPH CAPSTONE,Lecture,3,McGavran-Greenberg (,2306,W,13:25 - 16:25,"UMBLE,KARL E ",", Research Intensive"
HPM,701,1,8876,PROFESSIONAL TRAINING I,Lecture,1,Michael Hooker Resea,1,F,09:05 - 12:05,"Simms,Jeffrey A. ",
HPM,702,1,8877,PROFESSIONAL TRAINING II,Lecture,1,Michael Hooker Resea,1,F,09:05 - 12:05,"Simms,Jeffrey A. ",
HPM,703,1,9096,PROFESSIONAL TRAINING 3,Lecture,15-Jan,Michael Hooker Resea,1,F,09:05 - 12:05,"Simms,Jeffrey A. ",
HPM,725,1,8879,HEALTH CARE STRAT & MKTG,Lecture,3,McGavran-Greenberg (,2306,M,09:05 - 12:05,"Burrell,Darrell Norman ",
HPM,728,967,10304,LEADERSHIP & WORKFORCE MANAGE,Lecture,4,TBA,TBA,TBA,TBA,"Helm-Murtagh,Susan Cleland ",
HPM,730,973A,13550,LEADERSHIP & WORKFORCE MANAGE,Lecture,3,,TBA,TBA,TBA,,
HPM,741,1,11206,MGMNT ACCOUNTING,Lecture,3,McGavran-Greenberg (,2306,W,09:05 - 12:05,"REITER,KRISTIN L ",
HPM,742,967,13120,HEALTH CARE FINANCE,Lecture,3,TBA,TBA,TBA,TBA,,
HPM,743,01W,8881,HEALTH CARE REIMBURSEMENT,Lecture,1,,TBA,TBA,TBA,,
HPM,745,1,9793,FINANCIAL MANAGEMENT,Lecture,3,Michael Hooker Resea,3,Tu,17:00 - 20:00,"Thomas,Bertha Lee ",
HPM,746,967,9794,INTRO TO FIN & MAN ACCT FOR HC,Lecture,4,TBA,TBA,TBA,TBA,,
HPM,754,973A,13552,HC IN US STRUC AND POL,Lecture,3,TBA,TBA,M,19:15 - 20:45,"Goodman,Elizabeth Cahn",
HPM,754,973B,13553,HC IN US STRUC AND POL,Lecture,3,TBA,TBA,Tu,18:00 - 19:30,"Simpson,Christina E",
HPM,757,1,8882,HLTH REFORM,Lecture,3,McGavran-Greenberg (,2306,Th,14:00 - 16:45,"OBERLANDER,JONATHAN B ",
HPM,758,973A,13554,UNDER POP AND HLTH REFORM,Lecture,3,,,Th,14:00 - 16:45,,
HPM,758,973B,13555,UNDER POP AND HLTH REFORM,Lecture,3,,,Th,14:00 - 16:45,,
HPM,759,965,11209,HLTH POLICY ANALYSIS & ADVCACY,Lecture,2,TBA,TBA,TBA,TBA,"Wiesman,John Michael ",
HPM,760,1,13123,HLTCARE QUAL & INFO MGMT,Lecture,3,McGavran-Greenberg (,2306,W,16:40 - 19:40,"Mandelkehr,Lawrence K. ",
HPM,762,1,9301,QUALITY OF CARE,Lecture,3,McGavran-Greenberg (,2308,W,16:40 - 19:40,,
HPM,769,1,8883,CANCER OUTCOMES RESEARCH SEM ,Lecture,1,TBA,TBA,Tu,08:00 - 09:15,"Wheeler,Stephanie B ",
HPM,770,2,8884,OPERATIONS RESEARCH,Lecture,3,TBA,TBA,TuTh,11:00 - 12:15,"Catalano,John D ",
HPM,779,967,9798,OPERATIONS RESEARCH,Lecture,4,TBA,TBA,TBA,TBA,"Catalano,John D ",
HPM,780,1,11211,PHARMACEUTICAL HEALTH POLICY ,Lecture,2,McGavran-Greenberg (,1304,Tu,17:00 - 18:40,"Markowitz,Michael Alan ",
HPM,785,1,8885,ADVANCED DECISION MODELING,Lecture,3,McGavran-Greenberg (,2303,Th,17:00 - 20:00,"HASSMILLER,KRISTEN MARIE ",
HPM,790,1,8886,ADVANCED HEALTH POL ANALYSIS ,Lecture,3,McGavran-Greenberg (,2308,M,16:40 - 19:40,"Barbour,Corye Diana ",
HPM,790,973A,13551,ADVANCED HEALTH POL ANALYSIS ,Lecture,3,,,M,16:40 - 19:40,,
HPM,793,1,8887,HPM INTERNSHIP,Lecture,2-Jan,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,794,1,13130,PRO MEASUREMENT AND RESEARCH ,Lecture,3,McGavran-Greenberg (,1304,TuTh,14:00 - 15:15,"Stover,Angela Megan ",
HPM,815,1,8888,HEALTH ECON SEMINAR,Lecture,1,TBA,TBA,F,12:20 - 13:10,"TROGDON,JUSTIN G ",
HPM,873,1,8870,POLICY SEMINAR HPM,Lecture,1,Rosenau (Public Heal,123,Tu,12:30 - 13:45,,
HPM,874,1,8889,ADV RES SEM IN HPM,Lecture,1,Rosenau (Public Heal,123,M,09:05 - 10:20,"TROGDON,JUSTIN G ",
HPM,881,1,8890,LINEAR REGRESSION MODELS,Lecture,3,Rosenau (Public Heal,123,MW,14:30 - 15:45,"TROGDON,JUSTIN G ",
HPM,883,1,8891,ANALYSIS  OF CAT DATA,Lecture,3,McGavran-Greenberg (,2304,MW,11:15 - 12:30,"STEARNS,SALLY C ",
HPM,885,1,8892,HLTH SERV/POLICY RES METHODS ,Lecture,3,McGavran-Greenberg (,1303,W,08:00 - 11:00,"FRERICHS,LEAH M ",
HPM,890,38,13133,SPECIAL TOPICS IN HPM,Lecture,0.5 - 3,TBA,TBA,TBA,TBA,"Lewis,Valerie",
HPM,890,138,13134,SPECIAL TOPICS IN HPM,Lecture,0.5 - 3,TBA,TBA,Th,12:30 - 13:20,"Lewis,Valerie ",
HPM,893,01W,8893,PH INFORMATICS PRACTICUM,Lab,2,,TBA,Th,12:30 - 13:20,"GENTRY,WILLIAM B",
HPM,951,965,13135,REV LIT APPRAISAL,Lecture,2,TBA,TBA,TBA,TBA,"MIDDLETON,JENNIFER C ",
HPM,953,965,13137,PRACTICE BASED RES,Lecture,2,TBA,TBA,TBA,TBA,"Greene,Sandra B. ",
HPM,957,965,13138,CRISIS LEADERSHIP,Lecture,1,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B ",
HPM,965,965,13140,CULTURAL COMPETENCE,Lecture,1,TBA,TBA,TBA,TBA,"Burrell,Darrell Norman ",
HPM,966,965,13141,SYSTEMS THINKING/COLL IMPACT ,Lecture,1,TBA,TBA,TBA,TBA,"HASSMILLER,KRISTEN MARIE ",
HPM,967,965,13142,QUALITY IMPROVEMENT,Lecture,1,TBA,TBA,TBA,TBA,"Hinson,Tyonne Dawnte' ",
HPM,992,1,8537,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,2,8538,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Bennett,Antonia V ",
HPM,992,3,8539,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,4,8540,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,5,8541,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"DEVLIN,LEAH MCCALL ",
HPM,992,6,8542,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"DILWORTH-ANDERSON,PEGGYE ",
HPM,992,7,8543,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,8,8544,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Helm-Murtagh,Susan Cleland ",
HPM,992,9,8545,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,10,8546,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,11,8547,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Greene,Sandra B. ",
HPM,992,12,8548,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Kent,Erin Elizabeth ",
HPM,992,13,8549,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,14,8550,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Holmes,George M. ",
HPM,992,15,8551,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Lee,Jessica Y. ",
HPM,992,16,8552,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"OBERLANDER,JONATHAN B ",
HPM,992,17,8553,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,18,8554,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"PINK,GEORGE H ",
HPM,992,19,8555,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"STEARNS,SALLY C ",
HPM,992,20,8556,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"REITER,KRISTIN L ",
HPM,992,21,8557,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,22,8558,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"RYALS,CLEO A ",
HPM,992,23,8559,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Shea,Christopher Michael ",
HPM,992,24,8560,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,25,8561,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,26,8562,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,27,8563,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Spees,Lisa Patterson ",
HPM,992,28,8564,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Stover,Angela Megan ",
HPM,992,29,8565,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,,
HPM,992,30,8566,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"STUDER,MELANIE L ",
HPM,992,31,8567,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"TROGDON,JUSTIN G ",
HPM,992,32,9115,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"UMBLE,KARL E ",
HPM,992,33,9141,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Wheeler,Stephanie B ",
HPM,992,34,9144,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"White,Benjamin Alexander",
HPM,992,35,9244,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,992,36,9294,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B ",
HPM,992,37,9383,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,992,38,9404,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Lewis,Valerie ",
HPM,992,40,11212,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Volmar,Karen Marie ",
HPM,992,45,9406,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"WEINBERGER,MORRIS",
HPM,992,46,10469,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"ZACHARY,CIARA ",
HPM,992,47,11213,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Wiesman,John Michael ",
HPM,994,1,8568,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,2,9302,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
HPM,994,3,9387,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BIRKEN,SARAH A",
HPM,994,4,9333,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Mansfield,Alyssa Jean ",
HPM,994,5,8569,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"DEVLIN,LEAH MCCALL ",
HPM,994,6,9388,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"DILWORTH-ANDERSON,PEGGYE ",
HPM,994,7,8570,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"DOMINO,MARISA E ",
HPM,994,8,8571,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Helm-Murtagh,Susan Cleland",
HPM,994,9,9340,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"FRERICHS,LEAH M ",
HPM,994,10,8572,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Fried,Bruce J. ",
HPM,994,11,8573,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Greene,Sandra B. ",
HPM,994,12,8574,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Kent,Erin Elizabeth ",
HPM,994,13,8575,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"HASSMILLER,KRISTEN MARIE ",
HPM,994,14,9389,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Holmes,George M. ",
HPM,994,15,9390,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Lee,Jessica Y. ",
HPM,994,16,9391,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"OBERLANDER,JONATHAN B ",
HPM,994,17,9392,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Planey,Arrianna Marie ",
HPM,994,18,8576,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"PINK,GEORGE H ",
HPM,994,19,9393,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"STEARNS,SALLY C ",
HPM,994,20,8577,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"REITER,KRISTIN L ",
HPM,994,22,9394,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"RYALS,CLEO A",
HPM,994,23,9395,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Shea,Christopher Michael ",
HPM,994,24,8578,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Silberman,Pam Cindy ",
HPM,994,25,9396,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Slifkin,Rebecca T. ",
HPM,994,26,9397,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,27,8579,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Spees,Lisa Patterson",
HPM,994,28,9398,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Stover,Angela Megan ",
HPM,994,29,9338,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Sylvia,Sean Yuji ",
HPM,994,30,9399,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"STUDER,MELANIE L",
HPM,994,31,9400,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"TROGDON,JUSTIN G ",
HPM,994,32,9339,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"UMBLE,KARL E ",
HPM,994,33,9401,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Wheeler,Stephanie B ",
HPM,994,34,8597,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"White,Benjamin Alexander ",
HPM,994,35,8580,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,36,8581,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B ",
HPM,994,37,9403,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Simms,Jeffrey A. ",
HPM,994,38,8582,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Lewis,Valerie ",
HPM,994,39,8583,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,40,8584,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Volmar,Karen Marie ",
HPM,994,41,8585,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,42,8586,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,44,8587,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,45,9405,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"WEINBERGER,MORRIS ",
HPM,994,46,8588,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"ZACHARY,CIARA ",
HPM,994,47,11214,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Wiesman,John Michael ",
HPM,994,62,8589,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,63,8590,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,64,8591,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,65,8592,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,66,8593,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,67,8594,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,68,8595,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,69,8596,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,70,9105,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,71,9106,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,72,9119,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,73,9248,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
HPM,994,74,9264,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Powell,Byron James ",
MHCH,626,1,9310,VIOLENCE PREVENTION,Lecture,3,Rosenau (Public Heal,133,TuTh,12:30 - 13:45,"Marshall,Stephen William INST",
MHCH,664,1,8605,GLOBALIZ & HLTH,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
MHCH,680,1,8894,GLOBAL SEXUAL & REPROD HLTH ,Lecture,1,McGavran-Greenberg (,2308,Tu,17:00 - 18:15,"Williams,Caitlin Rain ",
MHCH,702,1,8895,FOUNDATIONS OF MCH II,Lecture,2,McGavran-Greenberg (,2306,TuTh,08:00 - 09:15,"ZVARA,BHARATHI",
MHCH,710,1,11060,LEADERSHIP IN MCH,Lecture,2,McGavran-Greenberg (,2303,Tu,11:00 - 12:15,"Cilenti,Dorothy",
MHCH,713,1,9412,RESEARCH METHODS IN MCH,Lecture,3,Rosenau (Public Heal,228,TuTh,09:30 - 10:45,"SPEIZER,ILENE S ",
MHCH,713L,401,9413,RES & EVAL IN MCH,Lab,1,McGavran-Greenberg (,2306,Th,11:00 - 12:15,"SPEIZER,ILENE S ",
MHCH,716,1,9422,INTL FAMILY PLAN/REPRO H,Lecture,3,McGavran-Greenberg (,2303,W,15:35 - 18:35,"CURTIS,SIAN L",
MHCH,740,1,9367,PRB MATRNL/CHD/HLTH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Shanahan Harris,Meghan E. ",
MHCH,740,2,9368,PRB MATRNL/CHD/HLTH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Shanahan Harris,Meghan E. ",
MHCH,740,3,9481,PRB MATRNL/CHD/HLTH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff,
MHCH,766,1,9003,CLIN SUPPORT BREASTFEEDING II,Lecture,3,Michael Hooker Resea,3,F,12:20 - 15:20,"Sullivan,Catherine Sposito ",
MHCH,840,1,9004,MCH DOC INTERNSHIP,Lecture,1,TBA,TBA,TBA,TBA,"CURTIS,SIAN L",
MHCH,840,3,9005,MCH DOC INTERNSHIP,Lecture,1,TBA,TBA,TBA,TBA,"CURTIS,SIAN L ",
MHCH,862,1,9006,PROGRAM IMPACT EVALUATION,Lecture,3,McGavran-Greenberg (,2305,TuTh,14:00 - 15:15,"Angeles,Gustavo ",
MHCH,890,1,9427,SPECIAL TOPICS IN MCH,Lecture,3-Jan,Rosenau (Public Heal,228,TuTh,17:00 - 18:15,"FERRARI,RENEE M ",
MHCH,992,1,9007,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"PETERSON,HERBERT B ",
MHCH,992,6,9364,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Tumlinson,Katherine Marie ",
MHCH,992,10,9008,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"ONGECHI,KAVITA S ",
MHCH,992,13,9385,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Tucker,Christine Marie ",
MHCH,992,15,9009,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"SPEIZER,ILENE S ",
MHCH,992,25,9010,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
MHCH,992,31,9011,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Fernandez,Claudia S. ",
MHCH,992,32,9012,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"HALPERN,CAROLYN T ",
MHCH,992,33,9823,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Barden-O'Fallon,Janine L. ",
MHCH,992,34,9013,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"HUSSEY,JON M ",
MHCH,992,36,9014,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Cilenti,Dorothy ",
MHCH,992,40,9015,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Martin,Sandra L.",
MHCH,992,41,9016,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"RINGEL-KULKA,TAMAR ",
MHCH,992,43,9017,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
MHCH,992,45,9018,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Loscalzo Palmquist,Aunchalee",
MHCH,992,48,9337,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Parcesepe,Angela Marie ",
MHCH,992,49,9019,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"CURTIS,SIAN L ",
MHCH,992,55,9020,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"ZVARA,BHARATHI ",
MHCH,992,67,9021,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Shanahan Harris,Meghan E. ",
MHCH,992,69,9022,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"STUEBE,ALISON M ",
MHCH,992,72,9023,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Sullivan,Catherine Sposito ",
MHCH,992,73,9024,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,Staff ,
MHCH,992,75,9025,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Angeles,Gustavo ",
