Cleaned Semester Data,,,,,,,,,,,,
,,,,,,,,,,,,
Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
LFIT,105,404,10874,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,MW,13:25 - 14:15,"Devlin,Sean Brennan ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,105,405,10875,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,MW,14:30 - 15:20,"Schwam,Isabel Renee ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,105,406,10876,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,TuTh,09:30 - 10:20,"Nez,Nevaeh Rose ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,105,407,10877,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,TuTh,11:00 - 11:50,"Nez,Nevaeh Rose ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,105,408,10878,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,TuTh,12:30 - 13:20,"Lettley,Keanu La'shae ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,105,409,10879,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,TuTh,14:00 - 14:50,"Zinger,Emily ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,105,410,11838,LIFE FITNESS: INDOOR SPT,Lab,1,Fetzer Hall,110,MW,08:00 - 08:50,"Ninos,Logan Claypoole ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,401,2318,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,MW,08:00 - 08:50,"Brown,T'era ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,402,2319,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,MW,09:05 - 09:55,"Velez,Jayden Antonio ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,106,404,4552,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,MW,11:15 - 12:05,"COLLICHIO,DOMINIC ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,405,2321,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,MW,15:35 - 16:25,"Hallahan,Katherine Elizabeth ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,406,2322,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,TuTh,09:30 - 10:20,"Burleson,Kaitlyn Carter ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,407,2323,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,TuTh,11:00 - 11:50,"COLLICHIO,DOMINIC ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,408,5198,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,TuTh,14:00 - 14:50,"Hallahan,Katherine Elizabeth ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,106,409,11875,LIFE FITNESS: BEG JOGGIN,Lab,1,TBA,TBA,TuTh,15:30 - 16:20,"Pulliam,Erin Maeve ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,107,403,4741,LIFE FITNESS: INT JOGGIN,Lab,1,TBA,TBA,TuTh,12:30 - 13:20,"COLLICHIO,DOMINIC ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,107,404,11840,LIFE FITNESS: INT JOGGIN,Lab,1,TBA,TBA,MW,12:20 - 13:10,"COLLICHIO,DOMINIC ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,107,405,11912,LIFE FITNESS: INT JOGGIN,Lab,1,TBA,TBA,TuTh,08:00 - 08:50,"Burleson,Kaitlyn Carter ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,108,401,10880,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,MW,10:10 - 11:00,"Batoosingh,Benjamin ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,108,402,10881,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,MW,11:15 - 12:05,"Zinger,Emily ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,108,404,10883,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,MW,14:30 - 15:20,"Rapisarda,Luke Douglas ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,108,405,10884,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,TuTh,09:30 - 10:20,"Corry,Noah ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,108,406,10885,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,TuTh,11:00 - 11:50,"Anderson,Zain Tuckley ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
 ,,,,,,,,TBA,,,,
LFIT,108,407,10886,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,TuTh,12:30 - 13:20,"Nez,Nevaeh Rose ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,108,408,10887,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,TuTh,14:00 - 14:50,"Rapisarda,Luke Douglas ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,108,410,11874,LIFE FITNESS: OUTDOOR SP,Lab,1,TBA,TBA,TuTh,15:30 - 16:20,"Burleson,Kaitlyn Carter ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,109,402,10889,LIFE FITNESS: RACQUET SP,Lab,1,Fetzer Hall,16,MW,11:15 - 12:05,"Belio,Mark ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,109,403,10891,LIFE FITNESS: RACQUET SP,Lab,1,Fetzer Hall,16,MW,13:25 - 14:15,"Nez,Nevaeh Rose ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,109,404,10892,LIFE FITNESS: RACQUET SP,Lab,1,Fetzer Hall,16,MW,14:30 - 15:20,"Schmitz,Amber Nicole ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,109,406,10894,LIFE FITNESS: RACQUET SP,Lab,1,Fetzer Hall,16,TuTh,11:00 - 11:50,"Belio,Mark ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,109,408,10896,LIFE FITNESS: RACQUET SP,Lab,1,Fetzer Hall,16,TuTh,14:00 - 14:50,"Corry,Noah ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,109,409,11844,LIFE FITNESS: RACQUET SP,Lab,1,Fetzer Hall,16,MW,15:35 - 16:25,"Averette,John Madison ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,110,401,2324,LIFE FITNESS: BEG SWIM,Lab,1,TBA,TBA,MW,09:05 - 09:55,"Neff,Laura ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,110,402,10897,LIFE FITNESS: BEG SWIM,Lab,1,TBA,TBA,MW,10:10 - 11:00,"Ladan,Alexandra Nicole ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,110,403,4258,LIFE FITNESS: BEG SWIM,Lab,1,TBA,TBA,MW,14:30 - 15:20,"Coleman,Adam Victor ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,110,405,9638,LIFE FITNESS: BEG SWIM,Lab,1,TBA,TBA,TuTh,11:00 - 11:50,"Coleman,Adam Victor ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,111,403,2326,LIFE FITNESS: SWIM COND,Lab,1,TBA,TBA,MW,11:15 - 12:05,"Bacon,Caitlin Nicole ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,111,405,2327,LIFE FITNESS: SWIM COND,Lab,1,TBA,TBA,TuTh,09:30 - 10:20,"Coleman,Adam Victor ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,111,407,11841,LIFE FITNESS: SWIM COND,Lab,1,TBA,TBA,MW,14:30 - 15:20,"Averette,John Madison ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,111,408,11843,LIFE FITNESS: SWIM COND,Lab,1,TBA,TBA,TuTh,14:00 - 14:50,"Rheault,Madeline Leigh ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,112,401,2328,LIFE FITNESS: WALKING,Lab,1,TBA,TBA,MW,11:15 - 12:05,"Neff,Laura ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,112,402,2329,LIFE FITNESS: WALKING,Lab,1,TBA,TBA,TuTh,12:30 - 13:20,"Rheault,Madeline Leigh ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,112,403,5199,LIFE FITNESS: WALKING,Lab,1,TBA,TBA,TuTh,14:00 - 14:50,"Averette,John Madison ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,TBA,,,,
LFIT,112,407,11842,LIFE FITNESS: WALKING,Lab,1,TBA,TBA,MW,15:35 - 16:25,"Blount,Sarah ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,401,14613,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,MW,08:00 - 08:50,"Reynolds,Andrew Stephen ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,402,14614,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,MW,09:05 - 09:55,"Reynolds,Andrew Stephen ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
 ,,,,,,,,21,,,,
LFIT,113,403,14615,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,MW,10:10 - 11:00,"Schmitz,Amber Nicole ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,404,14616,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,MW,11:15 - 12:05,"Joniak,Kelly ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,406,14618,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,MW,14:30 - 15:20,"Zinger,Emily ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,408,14620,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,TuTh,09:30 - 10:20,"Anderson,Zain Tuckley ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,409,14621,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,TuTh,11:00 - 11:50,"Joniak,Kelly ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,113,410,14622,LIFE FITNESS: WEIGHT TR,Lab,1,Woollen Gym,21,TuTh,14:00 - 14:50,"Schmitz,Amber Nicole ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,401,2845,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,MW,08:00 - 08:50,"Smith,Leah Marie ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,402,2846,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,MW,09:05 - 09:55,"Richardson,Alexis Renee ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
(In Person On Campus Learners),,,,,,,,B019,,,,
LFIT,114,404,2848,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,MW,11:15 - 12:05,"Damaré,Margaret Isabell ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
 ,,,,,,,,B019,,,,
LFIT,114,405,2849,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,MW,13:25 - 14:15,"Blount,Sarah ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,406,5010,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,MW,14:30 - 15:20,"Pulliam,Erin Maeve ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,407,4286,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,MW,15:35 - 16:25,"Rudd,Margaret Ellen ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,408,4573,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B017,TuTh,09:30 - 10:20,"Niehaus,Lillian Caryl ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,409,4646,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,TuTh,12:30 - 13:20,"Rojas,Jacklyn ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,410,5326,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,TuTh,14:00 - 14:50,"Niehaus,Lillian Caryl ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,412,11847,LIFETIME FITNESS: YOGA/PILATES,Lab,1,TBA,TBA,MW,18:00 - 18:50,"Niehaus,Lillian Caryl ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,414,11865,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B019,TuTh,08:00 - 08:50,"Rudd,Margaret Ellen ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,114,415,11852,LIFETIME FITNESS: YOGA/PILATES,Lab,1,Woollen Gym,B020,TuTh,11:00 - 11:50,"Damaré,Margaret Isabell ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,115,401,14491,LIFETIME FITNESS:CYCLE FITNESS,Lab,1,TBA,TBA,MW,09:05 - 09:55,"Brown,T'era ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,115,402,14494,LIFETIME FITNESS:CYCLE FITNESS,Lab,1,TBA,TBA,MW,10:10 - 11:00,"Rheault,Madeline Leigh ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,115,403,14493,LIFETIME FITNESS:CYCLE FITNESS,Lab,1,TBA,TBA,TuTh,09:30 - 10:20,"Pulliam,Erin Maeve ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,118,401,11850,LIFETIME FITNESS:FLAG FOOTBALL,Lab,1,TBA,TBA,MW,11:15 - 12:05,"Velez,Jayden Antonio ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,130,403,10904,LIFETIME FITNESS: SOCCER,Lab,1,TBA,TBA,MW,14:30 - 15:20,"Hallahan,Katherine Elizabeth ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,138,402,5517,LIFETIME FITNESS: TENNIS,Lab,1,TBA,TBA,TuTh,14:00 - 14:50,"Schwam,Isabel Renee ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,140,401,10905,LIFETIME FITNESS: ULT FRISBEE,Lab,1,TBA,TBA,MW,15:35 - 16:25,"Rapisarda,Luke Douglas ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,140,404,11845,LIFETIME FITNESS: ULT FRISBEE,Lab,1,TBA,TBA,TuTh,12:30 - 13:20,"Zawel,Max Anglea ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
LFIT,146,401,10906,LIFETIME FITNESS: SAND VLYBALL,Lab,1,TBA,TBA,TuTh,12:30 - 13:20,"Zinger,Emily ","LF- Lifetime Fitness, IDEA - Lifetime Fitness"
 ,,,,,,,,TBA,,,,
PHYA,216,1,10912,BEGINNING GOLF,Lecture,1,Fetzer Hall,106,MW,12:20 - 13:10,"Diana,Jake Christopher ",
PHYA,216,2,10913,BEGINNING GOLF,Lecture,1,TBA,TBA,TuTh,12:30 - 13:20," Anderson,Zain Tuckley",
PHYA,223,1,10208,LIFEGUARD TRAINING,Lecture,1,TBA,TBA,MW,10:10 - 11:00,"Ayers,Catherine Rehm ",
PHYA,227,1,2330,SCUBA,Lecture,1,Woollen Gym,301,TuTh,15:30 - 17:00," MOORE,GREGORY B",
PHYA,227,2,10920,SCUBA,Lecture,1,Woollen Gym,301,TuTh,17:00 - 18:30," MOORE,GREGORY B",
PHYA,227,3,10921,SCUBA,Lecture,1,Woollen Gym,301,TuTh,18:30 - 20:00," MOORE,GREGORY B",
PHYA  228,1,14495,SELF-DEFENSE,Lecture,,1,,301,MW,12:20 - 13:10,,
PHYA,233,1,10922,BEGINNING SQUASH,Lecture,1,TBA,TBA,TuTh,17:00 - 18:15,"Kagan,Richard T ",
(In Person On Campus Learners),,,,,,,,TBA,,,,
PHYA,245,1,14612,BRAZILIAN JIU JITSU,Lecture,1,Woollen Gym,19,MW,11:15 - 12:05," Yu,Sunny Shing-Yi",
PHYA,290,1,10919,SPECIAL TOPICS,Lecture,1,Fetzer Hall,112,TuTh,14:00 - 14:50," Hobart,Russell Robert",
PHYA,427,1,11897,ADVANCED SCUBA,Lab,1,Woollen Gym,301,TuTh,20:00 - 21:30," MOORE,GREGORY B",
 ,,,,,,,,301,,,,
GENR,180,01G,10724,VISUAL/PERFORMING ARTS GEN ED,Lecture,0 - 12,TBA,TBA,TBA,TBA, Staff,SPF VP- Visual or Performing Arts
 ,,,,,,,,TBA,,,,"PH- Philosophical and Moral Reasoning, CI- Communication Intensive, IDEA - FY - First Year Seminar"
GEOG,62,1,10825,FYS CULTURE/TECHNOLOGY,Lecture,3,Carolina Hall,204,TuTh,15:30 - 16:45,"KIRSCH,SCOTT L ","PH- Philosophical and Moral Reasoning, CI- Communication Intensive, IDEA - FY - First Year Seminar"
GEOG,67,1,12735,POLITICS OF EVERYDAY LIFE,Lecture,3,Carolina Hall,204,MWF,11:15 - 12:05," SMITH,SARA H","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Ways of Knowing, IDEA - Power, Difference, and Inequality, IDEA - FY - First Year S"
GEOG  110,2,12733 THE BLUE PLANET: EARTH SYSTEMSLecture 3,    A,,,,,204,,,,
GEOG  115 001,12737 MAPS Lecture 3,    A,,,,,,204,,," Arce Nazario,Javier",
(In Person On Campus Learners),,,,,,,,204,,,,
GEOG  120,2,10778 WORLD REGIONAL GEOG Lecture 3,    A,,,,,204,,,,
GEOG  121,1,9635 GEOGRAPHIES OF GLOBALIZATION Lecture 3,,,,,,204,,," Lepofsky,Jonathan David",
GEOG,210,1,2538,GLOBAL ISSUES,Lecture,3,Global Center,1015,MW,10:10 - 11:00,,"GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality Combined Section ID: 0167(glbl210/001) - POLI 210(#2534), HIST 210(#2536), GLBL 210(#3058)"
GEOG,210,601,3421,GLOBAL ISSUES,Recitation,3,Global Center,1009,F,10:10 - 11:00,"Mcmanus-Viana,Kayla Marie ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality Combined Section ID: 0172(glbl210/601) - POLI 210(#2535), HIST 210(#2537), GLBL 210(#3063)"
 ,,,,,,,,1009,,,,"GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,210,602,14132,GLOBAL ISSUES,Recitation,3,Global Center,3024,F,10:10 - 11:00,"Dalton,Danielle Caroline ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,210,603,14133,GLOBAL ISSUES,Recitation,3,Mitchell,9,F,10:10 - 11:00,"Brown,Sophia Grace Chung ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,210,604,14134,GLOBAL ISSUES,Recitation,3,Graham Memorial,38,F,10:10 - 11:00,"Cooper,Jordyn ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,210,605,14135,GLOBAL ISSUES,Recitation,3,Global Center,1009,F,11:15 - 12:05,"Mcmanus-Viana,Kayla Marie ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,210,607,14137,GLOBAL ISSUES,Recitation,3,Global Center,1009,F,09:05 - 09:55,"Dalton,Danielle Caroline ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,210,608,14138,GLOBAL ISSUES,Recitation,3,Global Center,1009,F,12:20 - 13:10,"Brown,Sophia Grace Chung ","GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
GEOG,212,1,10827,ENV  CONS  GLOBAL CHANGE,Lecture,3,Woollen Gym,303,TuTh,11:00 - 12:15," Taillie,Paul",
 ,,,,,,,,303,,,,
GEOG,228,1,5926,URBAN GEOGRAPHY,Lecture,3,Carolina Hall,220,TuTh,11:00 - 12:15," MARTIN,NINA UM",
GEOG,237,1,10828,NATURAL RESOURCES,Lecture,3,Carolina Hall,220,MWF,10:10 - 11:00," SONG,CONGHE",
GEOG,240,1,10829,INTRO TO ENVIRONMENTAL JUSTICE,Lecture,3,Carolina Hall,220,TuTh,12:30 - 13:45,,"GR1 SS- Social and Behavioral Science, US- U.S. Diversity"
(In Person On Campus Learners),,,,,,,,220,,,,
GEOG,295,1,2795,UNDERGRADUATE RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"SMITH,SARA H ",Research Intensive
GEOG,295,2,3337,UNDERGRADUATE RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"MARTIN,NINA UM ",Research Intensive
GEOG,295,3,3338,UNDERGRADUATE RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,Staff ,Research Intensive
(In Person On Campus Learners),,,,,,,,TBA,,,,
GEOG,296,18,3297,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"MOODY,AARON ",Research Intensive
GEOG,296,23,3298,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L ",Research Intensive
GEOG,296,24,3299,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,Staff ,Research Intensive
,,,,,,,,TBA,,,,Research Intensive
GEOG,296,26,3300,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"PICKLES,JOHN ",Research Intensive
GEOG,296,28,3301,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B ",Research Intensive
GEOG,296,29,3302,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD ",Research Intensive
GEOG,296,31,3303,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"MARTIN,NINA UM ",Research Intensive
 ,,,,,,,,TBA,,,,
GEOG,296,32,3304,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L ",Research Intensive
GEOG,296,33,3305,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"SMITH,SARA H ",Research Intensive
GEOG,296,34,3306,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"WISE,ERIKA K ",Research Intensive
GEOG,296,35,3307,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"Gray,Clark L. ",Research Intensive
(In Person On Campus Learners),,,,,,,,TBA,,,,
GEOG,296,39,3309,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN ",Research Intensive
GEOG,296,41,3310,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN ",Research Intensive
GEOG,296,42,3311,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO ",Research Intensive
GEOG,296,43,4994,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,,
GEOG,296,47,9627,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"NDALIKO,CHERIE RIVERS ",
GEOG,296,48,9628,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,"Purifoy,Danielle ",
GEOG,296,49,12628,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,Staff ,
GEOG,296,50,12629,INDEPENDENT STUDY,Lecture,1 - 12,TBA,TBA,TBA,TBA,Staff ,
 ,,,,,,,,TBA,,,,
GEOG,370,6,1634,INTRO TO GEOG INFO,Lecture,3,Carolina Hall,220,TuTh,09:30 - 10:45,,"IDEA - Natural Scientific Investigation, IDEA - Quantitative Reasoning"
GEOG,370,7,4549,INTRO TO GEOG INFO,Lecture,3,Carolina Hall,220,MW,14:30 - 15:45," Arce Nazario,Javier","GR1 IDEA - Natural Scientific Investigation, IDEA - Quantitative Reasoning"
GEOG,370,601,1635,INTRO TO GEOG INFO,Recitation,3,Carolina Hall,322,M,13:25 - 14:15," Maloney,Devon","GR1 IDEA - Natural Scientific Investigation, IDEA - Quantitative Reasoning"
GEOG,370,602,1636,INTRO TO GEOG INFO,Recitation,3,Carolina Hall,322,W,15:35 - 16:25," Maloney,Devon",
GEOG,370,702,4551,INTRO TO GEOG INFO,Recitation,3,Carolina Hall,322,W,12:20 - 13:10," Arce Nazario,Javier","GR1 IDEA - Natural Scientific Investigation, IDEA - Quantitative Reasoning"
GEOG,412,1,10831,SYNOPTIC METEOROLGY,Lecture,3,Dey Hall,402,TuTh,11:00 - 12:15," KONRAD,CHARLES E",
GEOG,415,1,12740,MAKING YOUR RESEARCH MATTER ,Lecture,3,Carolina Hall,204,TuTh,14:00 - 15:15," WISE,ERIKA K","GR1 CI- Communication Intensive, IDEA - Communication Beyond Carolina"
GEOG,423,1,12741,SOCIAL GEOGRAPHY,Lecture,3,TBA,TBA,Th,12:30 - 15:30," OLSON,ELIZABETH ANN",
GEOG,428,1,12742,GLOBAL CITIES,Lecture,3,Alumni,203,TuTh,14:00 - 15:15," Lepofsky,Jonathan David","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ethical and Civic Values, IDEA - Resear Discovery"
GEOG,435,1,12743,GLOBAL ENVIRONMENTAL JUSTICE ,Lecture,3,Carolina Hall,204,MWF,09:05 - 09:55," HAVICE,ELIZABETH RUTH","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality, IDEA and Discovery"
GEOG,437,1,10832,CLIMATE CHANGE VULNERABILITY ,Lecture,3,Carolina Hall,204,TuTh,11:00 - 12:15," Gray,Clark L.","E6- Mentored Research, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Research and Discovery Combined Section ID: 1192(geog/enec/437.001) - ENEC 437(#10854)"
GEOG,453,1,12744,POLITICAL GEOGRAPHY,Lecture,3,Woollen Gym,303,TuTh,15:30 - 16:45," Purifoy,Danielle","GR1 GL- Global Issues, IDEA - Ways of Knowing, IDEA - Power, Difference, and Inequality, Research Intensive Combined Section ID: 1296(geog/pwad453.001) - PWAD 453(#13018)"
GEOG,491,1,2871,INTRODUCTION TO GIS,Lecture,3,Carolina Hall,220,TuTh,15:30 - 16:45,,
GEOG,491,602,3073,INTRODUCTION TO GIS,Recitation,3,Carolina Hall,322,W,13:25 - 14:15,,
GEOG  493,1,1580 INTERNSHIP,Lecture 3     A,,,,,322,,,,
